id,fake,real
TEST_06663,5.908546979563214e-18,1.0
TEST_06664,5.939821127560195e-19,1.0
TEST_06665,2.0862361520279007e-18,1.0
TEST_06666,3.674284905289691e-20,1.0
TEST_06667,1.6594525217763192e-17,1.0
TEST_06668,6.052505688341125e-15,1.0
TEST_06669,8.457881696793787e-20,1.0
TEST_06670,8.450603421850882e-25,1.0
TEST_06671,2.0123985984313907e-19,1.0
TEST_06672,4.331356709437456e-16,1.0
TEST_06673,7.516543697359906e-20,1.0
TEST_06674,0.0,0.0
TEST_06675,6.743511778579394e-15,1.0
TEST_06676,2.209185589940792e-18,1.0
TEST_06677,8.281218024990469e-24,1.0
TEST_06678,4.372609316728032e-13,1.0
TEST_06679,3.1403722124087463e-21,1.0
TEST_06680,1.3342688507671945e-15,1.0
TEST_06681,1.5453340640830441e-18,1.0
TEST_06682,1.834470885448498e-19,1.0
TEST_06683,1.9401656572853728e-22,1.0
TEST_06684,5.254985749736093e-27,1.0
TEST_06685,7.678533026567047e-24,1.0
TEST_06686,2.6735489159156455e-21,1.0
TEST_06687,4.926490263810004e-16,1.0
TEST_06688,6.825349961923463e-21,1.0
TEST_06689,0.0,0.0
TEST_06690,1.841738251517935e-23,1.0
TEST_06691,1.0933775510075182e-15,1.0
TEST_06692,5.57152427686179e-26,1.0
TEST_06693,2.1895773252190107e-19,1.0
TEST_06694,8.787852478315487e-15,1.0
TEST_06695,2.8506555449503423e-10,1.0
TEST_06696,1.7872812086094464e-16,1.0
TEST_06697,2.4521862723374556e-23,1.0
TEST_06698,1.040023683815269e-19,1.0
TEST_06699,0.0,0.0
TEST_06700,4.407437506544858e-19,1.0
TEST_06701,1.5506369121949684e-18,1.0
TEST_06702,1.4403849133753905e-22,1.0
TEST_06703,1.5365337412448807e-19,1.0
TEST_06704,2.858135250268244e-18,1.0
TEST_06705,7.231319543689405e-20,1.0
TEST_06706,3.49922099922595e-23,1.0
TEST_06707,4.6613203976996103e-23,1.0
TEST_06708,4.4730841755442e-21,1.0
TEST_06709,3.0989737452991566e-19,1.0
TEST_06710,9.042607270754426e-20,1.0
TEST_06711,1.4156800460640023e-16,1.0
TEST_06712,1.8514592266807925e-23,1.0
TEST_06713,4.7509522725865416e-24,1.0
TEST_06714,3.1595938295185186e-16,1.0
TEST_06715,1.1580754733539304e-14,1.0
TEST_06716,7.150320854885476e-19,1.0
TEST_06717,4.369360767866779e-23,1.0
TEST_06718,5.925096393791569e-24,1.0
TEST_06719,8.809969559426948e-23,1.0
TEST_06720,8.325075523002926e-19,1.0
TEST_06721,1.4049724742759117e-18,1.0
TEST_06722,2.262502048658858e-22,1.0
TEST_06723,1.5642728191567826e-17,1.0
TEST_06724,4.7498239549730427e-26,1.0
TEST_06725,1.1791740087772434e-22,1.0
TEST_06726,2.863066809357061e-26,1.0
TEST_06727,1.1160568317004725e-16,1.0
TEST_06728,7.772222705107901e-15,1.0
TEST_06729,9.610710709880588e-23,1.0
TEST_06730,3.8042671646024183e-17,1.0
TEST_06731,3.9755094969328866e-24,1.0
TEST_06732,1.2267770908166757e-17,1.0
TEST_06733,3.100142396408329e-20,1.0
TEST_06734,9.584710485533228e-24,1.0
TEST_06735,1.7920142434302462e-14,1.0
TEST_06736,1.9220690538239222e-19,1.0
TEST_06737,5.4851973251045585e-15,1.0
TEST_06738,1.82486214724345e-13,1.0
TEST_06739,0.0,0.0
TEST_06740,1.942840261785532e-21,1.0
TEST_06741,4.330455619720184e-20,1.0
TEST_06742,5.562463247036622e-16,1.0
TEST_06743,3.2178622336987725e-21,1.0
TEST_06744,0.0,0.0
TEST_06745,0.0,0.0
TEST_06746,0.0,0.0
TEST_06747,7.387276088492213e-16,1.0
TEST_06748,1.69588982775928e-19,1.0
TEST_06749,1.8165586698872937e-28,1.0
TEST_06750,3.249410759761711e-24,1.0
TEST_06751,2.4812793199953665e-32,1.0
TEST_06752,5.047069308144145e-17,1.0
TEST_06753,5.004061104264792e-20,1.0
TEST_06754,0.0,0.0
TEST_06755,2.0850801477348123e-20,1.0
TEST_06756,8.070870706926648e-21,1.0
TEST_06757,9.530901336555016e-23,1.0
TEST_06758,1.6785855733041403e-16,1.0
TEST_06759,1.5474158191908987e-19,1.0
TEST_06760,7.574130472759103e-22,1.0
TEST_06761,8.207028619144514e-17,1.0
TEST_06762,1.2406827723955163e-19,1.0
TEST_06763,3.0833948970609714e-20,1.0
TEST_06764,2.7082260316382946e-19,1.0
TEST_06765,1.826806968771664e-15,1.0
TEST_06766,5.866738104854001e-22,1.0
TEST_06767,2.6947557184802954e-20,1.0
TEST_06768,0.0,0.0
TEST_06769,1.2291988274960472e-17,1.0
TEST_06770,5.425811113571374e-27,1.0
TEST_06771,2.637853330832616e-18,1.0
TEST_06772,0.0,0.0
TEST_06773,1.0682657190839419e-22,1.0
TEST_06774,8.646695042014393e-22,1.0
TEST_06775,0.0,0.0
TEST_06776,5.896552099675031e-16,1.0
TEST_06777,5.177309805489293e-18,1.0
TEST_06778,5.970691120279762e-20,1.0
TEST_06779,4.809663385180659e-19,1.0
TEST_06780,9.189904913785071e-22,1.0
TEST_06781,0.0,0.0
TEST_06782,2.565045366793268e-27,1.0
TEST_06783,2.2844482723351543e-18,1.0
TEST_06784,5.3015217278120934e-18,1.0
TEST_06785,1.0411764721852322e-16,1.0
TEST_06786,6.149031710125653e-17,1.0
TEST_06787,0.0,0.0
TEST_06788,7.215348252534291e-17,1.0
TEST_06789,2.6548739056283172e-25,1.0
TEST_06790,1.743392839321897e-20,1.0
TEST_06791,3.1777010116506514e-16,1.0
TEST_06792,1.8080874963395602e-23,1.0
TEST_06793,8.959698125607745e-17,1.0
TEST_06794,1.1335643936438694e-21,1.0
TEST_06795,6.702415788077812e-18,1.0
TEST_06796,1.7920428531260926e-20,1.0
TEST_06797,6.231663321080777e-15,1.0
TEST_06798,8.83289044945356e-22,1.0
TEST_06799,6.722125899412514e-20,1.0
TEST_06800,5.576716693956544e-17,1.0
TEST_06801,3.129858021828471e-22,1.0
TEST_06802,0.0,0.0
TEST_06803,4.994227114995386e-25,1.0
TEST_06804,1.046276572394009e-24,1.0
TEST_06805,8.460684417353664e-21,1.0
TEST_06806,1.0639314976517816e-20,1.0
TEST_06807,0.0,0.0
TEST_06808,0.0,0.0
TEST_06809,0.0,0.0
TEST_06810,8.940877367848387e-19,1.0
TEST_06811,8.594146051000617e-22,1.0
TEST_06812,1.1856788926928234e-21,1.0
TEST_06813,3.671696747625892e-18,1.0
TEST_06814,0.0,0.0
TEST_06815,1.4093537483265058e-24,1.0
TEST_06816,1.4481817116400074e-21,1.0
TEST_06817,0.0,0.0
TEST_06818,1.1484674781346579e-21,1.0
TEST_06819,5.886385781229113e-26,1.0
TEST_06820,1.781676082852301e-19,1.0
TEST_06821,2.172228247641582e-29,1.0
TEST_06822,1.3703758844805027e-25,1.0
TEST_06823,4.420619275840744e-20,1.0
TEST_06824,5.70374309301471e-31,1.0
TEST_06825,1.821896835408897e-19,1.0
TEST_06826,1.391722943378221e-17,1.0
TEST_06827,3.067611345402622e-15,1.0
TEST_06828,1.9840128617358679e-19,1.0
TEST_06829,2.1735158041687037e-19,1.0
TEST_06830,2.476686745886246e-22,1.0
TEST_06831,0.0,0.0
TEST_06832,2.216271517951541e-22,1.0
TEST_06833,7.421289366570129e-22,1.0
TEST_06834,5.9289323287717e-19,1.0
TEST_06835,1.4281649642906734e-18,1.0
TEST_06836,1.5933495411770016e-17,1.0
TEST_06837,7.346169613553915e-22,1.0
TEST_06838,1.667542554962241e-18,1.0
TEST_06839,3.86380530898827e-18,1.0
TEST_06840,1.0414834210434494e-14,1.0
TEST_06841,4.019329016025923e-19,1.0
TEST_06842,1.7110714044137108e-17,1.0
TEST_06843,1.4130751799253633e-22,1.0
TEST_06844,7.830459371194198e-12,1.0
TEST_06845,2.8986735109330895e-18,1.0
TEST_06846,1.568228065973766e-17,1.0
TEST_06847,0.0,0.0
TEST_06848,6.433251762692261e-16,1.0
TEST_06849,6.260253100161216e-23,1.0
TEST_06850,5.189054529416627e-18,1.0
TEST_06851,1.5072636967757504e-18,1.0
TEST_06852,5.452415187973404e-18,1.0
TEST_06853,7.855637600682012e-19,1.0
TEST_06854,5.494180956543138e-15,1.0
TEST_06855,4.875529959822731e-22,1.0
TEST_06856,1.3748594444606555e-23,1.0
TEST_06857,6.084923470403628e-20,1.0
TEST_06858,6.683869765434217e-21,1.0
TEST_06859,3.1152873889322182e-16,1.0
TEST_06860,5.555870366091668e-15,1.0
TEST_06861,1.493111671235929e-25,1.0
TEST_06862,6.319699687972111e-19,1.0
TEST_06863,1.3676943723198269e-21,1.0
TEST_06864,3.329042348754629e-18,1.0
TEST_06865,4.2076580728472725e-20,1.0
TEST_06866,2.339370686864414e-19,1.0
TEST_06867,1.0758313369271183e-22,1.0
TEST_06868,8.105186037432285e-27,1.0
TEST_06869,1.3351955048114907e-15,1.0
TEST_06870,8.150105562321279e-21,1.0
TEST_06871,5.585099197527549e-19,1.0
TEST_06872,9.4970441838094e-22,1.0
TEST_06873,0.0,0.0
TEST_06874,1.5425674344472686e-16,1.0
TEST_06875,5.970183644166167e-22,1.0
TEST_06876,4.249960023708453e-25,1.0
TEST_06877,6.103916958984524e-20,1.0
TEST_06878,6.183656828822633e-17,1.0
TEST_06879,1.4247693878761433e-18,1.0
TEST_06880,1.9647694095136166e-19,1.0
TEST_06881,4.3631638553980393e-16,1.0
TEST_06882,7.412742769326124e-15,1.0
TEST_06883,0.0,0.0
TEST_06884,6.115206640517135e-17,1.0
TEST_06885,1.6048194980807275e-22,1.0
TEST_06886,8.533879361532423e-28,1.0
TEST_06887,3.49571353431472e-22,1.0
TEST_06888,6.861028108560917e-23,1.0
TEST_06889,7.72345868667382e-22,1.0
TEST_06890,1.284506152159949e-14,1.0
TEST_06891,3.78281144594311e-22,1.0
TEST_06892,1.2955425838280667e-16,1.0
TEST_06893,1.4260443056426864e-22,1.0
TEST_06894,2.4718605157697624e-17,1.0
TEST_06895,1.4722790621201005e-20,1.0
TEST_06896,2.750238687978276e-16,1.0
TEST_06897,7.438983882705696e-20,1.0
TEST_06898,1.1714860606957725e-20,1.0
TEST_06899,7.677785204917825e-28,1.0
TEST_06900,5.56432883710295e-13,1.0
TEST_06901,1.1697145532475879e-18,1.0
TEST_06902,3.114104946654283e-20,1.0
TEST_06903,9.879005482575499e-17,1.0
TEST_06904,0.0,0.0
TEST_06905,1.0109515085959461e-13,1.0
TEST_06906,9.93675425841485e-25,1.0
TEST_06907,1.6853159118145657e-16,1.0
TEST_06908,1.9097855115314352e-24,1.0
TEST_06909,2.461268743483627e-22,1.0
TEST_06910,6.843378365958995e-17,1.0
TEST_06911,1.9129509342427703e-23,1.0
TEST_06912,8.122648917474715e-18,1.0
TEST_06913,2.0976315989415844e-18,1.0
TEST_06914,2.345343740195227e-23,1.0
TEST_06915,1.1852848408934474e-22,1.0
TEST_06916,8.781418416048143e-15,1.0
TEST_06917,6.942152711177352e-20,1.0
TEST_06918,4.50882751576732e-18,1.0
TEST_06919,6.265450081473586e-19,1.0
TEST_06920,4.817464990826741e-20,1.0
TEST_06921,8.418270033511366e-17,1.0
TEST_06922,0.0,0.0
TEST_06923,1.3349246233112902e-24,1.0
TEST_06924,5.1219475893680964e-20,1.0
TEST_06925,1.8186091721499e-15,1.0
TEST_06926,2.7031921619820573e-17,1.0
TEST_06927,2.8575747917823866e-21,1.0
TEST_06928,1.842852551499133e-19,1.0
TEST_06929,2.3028676405037474e-13,1.0
TEST_06930,1.0083866426362726e-20,1.0
TEST_06931,1.2797192775956812e-12,1.0
TEST_06932,3.585764365907785e-19,1.0
TEST_06933,1.8225382932944166e-17,1.0
TEST_06934,2.842868391292659e-18,1.0
TEST_06935,2.7150022396789436e-26,1.0
TEST_06936,0.0,0.0
TEST_06937,7.850461217947827e-25,1.0
TEST_06938,2.397507266760114e-19,1.0
TEST_06939,2.2495003787776313e-28,1.0
TEST_06940,5.4008123364335376e-24,1.0
TEST_06941,3.164248407912579e-17,1.0
TEST_06942,2.8805113959182306e-23,1.0
TEST_06943,6.406579356927714e-17,1.0
TEST_06944,6.592513676761873e-19,1.0
TEST_06945,5.823072421273657e-25,1.0
TEST_06946,1.462288723648506e-19,1.0
TEST_06947,4.7983826113873196e-12,1.0
TEST_06948,4.58160190115032e-23,1.0
TEST_06949,4.3635721564643716e-27,1.0
TEST_06950,1.3758617683674065e-15,1.0
TEST_06951,1.9361800980858754e-15,1.0
TEST_06952,2.6541975925560514e-16,1.0
TEST_06953,2.9682444280525622e-15,1.0
TEST_06954,4.6532793327577685e-20,1.0
TEST_06955,0.0,0.0
TEST_06956,5.988359882946673e-23,1.0
TEST_06957,1.9495949823880154e-15,1.0
TEST_06958,0.0,0.0
TEST_06959,2.4329986409068226e-25,1.0
TEST_06960,2.3147208080079106e-18,1.0
TEST_06961,0.0,0.0
TEST_06962,1.6780860885630563e-16,1.0
TEST_06963,3.3622354032869506e-12,1.0
TEST_06964,2.6055050811361957e-22,1.0
TEST_06965,3.049238355824605e-21,1.0
TEST_06966,1.1400263786723348e-20,1.0
TEST_06967,1.3350144494510636e-19,1.0
TEST_06968,8.73178720856295e-21,1.0
TEST_06969,9.544746098382006e-19,1.0
TEST_06970,4.226016118696665e-18,1.0
TEST_06971,1.0208561253132453e-22,1.0
TEST_06972,7.978429719182153e-20,1.0
TEST_06973,1.3177237321539995e-22,1.0
TEST_06974,4.36325903079932e-18,1.0
TEST_06975,6.43196321899113e-20,1.0
TEST_06976,1.1198277006206625e-14,1.0
TEST_06977,9.288214642962466e-19,1.0
TEST_06978,1.934956883196668e-20,1.0
TEST_06979,2.4549793233559007e-20,1.0
TEST_06980,9.051228055901792e-14,1.0
TEST_06981,1.319850841227489e-16,1.0
TEST_06982,2.6526420067127244e-21,1.0
TEST_06983,1.4821928863850339e-18,1.0
TEST_06984,0.0,0.0
TEST_06985,0.0,0.0
TEST_06986,5.114604486461394e-13,1.0
TEST_06987,2.3611045697143413e-25,1.0
TEST_06988,1.0597668977225507e-21,1.0
TEST_06989,9.119923131751419e-21,1.0
TEST_06990,1.1663091540632837e-20,1.0
TEST_06991,1.8317964163474653e-15,1.0
TEST_06992,4.1041763097523137e-25,1.0
TEST_06993,1.862197359094842e-23,1.0
TEST_06994,8.958165393019909e-16,1.0
TEST_06995,0.0,0.0
TEST_06996,1.6299676926646682e-14,1.0
TEST_06997,2.55297785006163e-21,1.0
TEST_06998,8.232625108307504e-22,1.0
TEST_06999,1.0675446371076974e-22,1.0
TEST_07000,7.38555767040047e-16,1.0
TEST_07001,0.0,0.0
TEST_07002,1.5248903986413726e-19,1.0
TEST_07003,8.603479908565052e-18,1.0
TEST_07004,7.334417267286483e-20,1.0
TEST_07005,0.0,0.0
TEST_07006,2.1476538989196568e-18,1.0
TEST_07007,9.020631020583453e-19,1.0
TEST_07008,1.7234029373761735e-21,1.0
TEST_07009,2.252021055243789e-16,1.0
TEST_07010,6.806851393597634e-17,1.0
TEST_07011,2.0360760287853038e-24,1.0
TEST_07012,7.4410872479070535e-19,1.0
TEST_07013,2.7371827814504205e-19,1.0
TEST_07014,6.302066158557712e-15,1.0
TEST_07015,2.5760416548629974e-24,1.0
TEST_07016,5.5850079814779695e-21,1.0
TEST_07017,5.2942584390301985e-21,1.0
TEST_07018,7.372710430521889e-19,1.0
TEST_07019,1.1396359185961034e-26,1.0
TEST_07020,2.5803971047573537e-14,1.0
TEST_07021,9.47875528347375e-17,1.0
TEST_07022,8.698819918787301e-18,1.0
TEST_07023,7.814046227428003e-16,1.0
TEST_07024,3.9633995038502216e-22,1.0
TEST_07025,2.0297145905794226e-19,1.0
TEST_07026,0.0,0.0
TEST_07027,1.8702159207322727e-28,1.0
TEST_07028,2.828802275449074e-20,1.0
TEST_07029,8.295565234264637e-18,1.0
TEST_07030,0.0,0.0
TEST_07031,7.294749650405501e-17,1.0
TEST_07032,0.0,0.0
TEST_07033,0.0,0.0
TEST_07034,4.434953550507426e-15,1.0
TEST_07035,0.0,0.0
TEST_07036,2.3618865431381077e-19,1.0
TEST_07037,3.527626105801466e-20,1.0
TEST_07038,5.212642485090388e-26,1.0
TEST_07039,3.892402012143324e-14,1.0
TEST_07040,7.752976978222976e-22,1.0
TEST_07041,1.897020448062774e-17,1.0
TEST_07042,2.516529643046478e-25,1.0
TEST_07043,5.033396095336705e-18,1.0
TEST_07044,6.361681236638877e-29,1.0
TEST_07045,0.0,0.0
TEST_07046,0.0,0.0
TEST_07047,2.6821344733224266e-25,1.0
TEST_07048,1.8635567368284932e-21,1.0
TEST_07049,1.5888329075577936e-18,1.0
TEST_07050,4.876857334289873e-19,1.0
TEST_07051,8.701769438056512e-19,1.0
TEST_07052,1.579794432029965e-22,1.0
TEST_07053,8.567963005745582e-10,1.0
TEST_07054,1.7510279337691663e-16,1.0
TEST_07055,4.6466155571097475e-25,1.0
TEST_07056,2.5046318089766765e-20,1.0
TEST_07057,1.7996165229505312e-16,1.0
TEST_07058,2.9458401229232035e-24,1.0
TEST_07059,2.538147183001941e-23,1.0
TEST_07060,0.0,0.0
TEST_07061,9.699447161375777e-21,1.0
TEST_07062,6.412034646154725e-16,1.0
TEST_07063,1.0485760038037029e-09,1.0
TEST_07064,1.325468801338073e-20,1.0
TEST_07065,0.0,0.0
TEST_07066,1.179632080696726e-16,1.0
TEST_07067,2.379882027000848e-21,1.0
TEST_07068,0.0,0.0
TEST_07069,6.121160885089638e-16,1.0
TEST_07070,3.2935021679067765e-23,1.0
TEST_07071,3.8431080092912746e-18,1.0
TEST_07072,0.0,0.0
TEST_07073,3.2262568244464787e-21,1.0
TEST_07074,1.0016834289917004e-23,1.0
TEST_07075,1.7769700912540626e-14,1.0
TEST_07076,1.4208847856980733e-12,1.0
TEST_07077,8.503408425238999e-18,1.0
TEST_07078,3.7340832781113127e-20,1.0
TEST_07079,6.087078744419598e-21,1.0
TEST_07080,0.0,0.0
TEST_07081,8.831693496997002e-26,1.0
TEST_07082,1.4567096444026428e-12,1.0
TEST_07083,3.665960250077837e-17,1.0
TEST_07084,0.0,0.0
TEST_07085,1.0396236515162201e-18,1.0
TEST_07086,4.6791003758702057e-23,1.0
TEST_07087,7.615895740348191e-18,1.0
TEST_07088,1.2653847119318225e-19,1.0
TEST_07089,5.010837401770156e-22,1.0
TEST_07090,1.4868611269230296e-23,1.0
TEST_07091,2.5778150788645284e-21,1.0
TEST_07092,8.501777845456504e-20,1.0
TEST_07093,2.3589704212861285e-18,1.0
TEST_07094,3.0002409077195694e-25,1.0
TEST_07095,0.0,0.0
TEST_07096,5.710037562272003e-15,1.0
TEST_07097,6.891298279216058e-23,1.0
TEST_07098,4.777501386351755e-25,1.0
TEST_07099,6.231843904534664e-18,1.0
TEST_07100,4.622144642242185e-19,1.0
TEST_07101,7.047119345970917e-20,1.0
TEST_07102,1.7993775884217064e-22,1.0
TEST_07103,3.4248354792676423e-28,1.0
TEST_07104,1.2566411239131647e-24,1.0
TEST_07105,3.1203328734967256e-22,1.0
TEST_07106,3.659035004728354e-22,1.0
TEST_07107,0.0,0.0
TEST_07108,7.53381120018043e-16,1.0
TEST_07109,2.670636359664471e-19,1.0
TEST_07110,4.0398920320150467e-10,1.0
TEST_07111,1.490766905454676e-25,1.0
TEST_07112,2.6534234030462817e-27,1.0
TEST_07113,2.4503093071866707e-21,1.0
TEST_07114,5.542865022219526e-14,1.0
TEST_07115,1.6892149368196753e-14,1.0
TEST_07116,4.0355008857164427e-22,1.0
TEST_07117,1.7890042568446673e-19,1.0
TEST_07118,1.6425370422090793e-16,1.0
TEST_07119,5.945239160572418e-19,1.0
TEST_07120,1.589193728869509e-14,1.0
TEST_07121,4.7802904077623096e-14,1.0
TEST_07122,6.420652503564167e-23,1.0
TEST_07123,7.613281885346726e-14,1.0
TEST_07124,5.862383224481006e-27,1.0
TEST_07125,1.3175988523172593e-21,1.0
TEST_07126,6.040795323428485e-20,1.0
TEST_07127,2.444594369648917e-22,1.0
TEST_07128,5.858500732706408e-17,1.0
TEST_07129,1.6265970370926837e-19,1.0
TEST_07130,4.366703514267567e-19,1.0
TEST_07131,1.0794123362964892e-21,1.0
TEST_07132,9.160468916205547e-22,1.0
TEST_07133,4.8467992865499515e-17,1.0
TEST_07134,1.8862152656019807e-20,1.0
TEST_07135,9.372694847076691e-15,1.0
TEST_07136,4.620515589189531e-22,1.0
TEST_07137,2.0152527412944325e-15,1.0
TEST_07138,2.4201695029829562e-17,1.0
TEST_07139,0.0,0.0
TEST_07140,5.377933003599413e-23,1.0
TEST_07141,5.551376644548247e-16,1.0
TEST_07142,2.182249877764192e-13,1.0
TEST_07143,7.584184473441709e-24,1.0
TEST_07144,2.339123632202206e-13,1.0
TEST_07145,2.068246537593218e-20,1.0
TEST_07146,1.242738574711652e-19,1.0
TEST_07147,3.0939604330198457e-22,1.0
TEST_07148,2.5040881962178643e-19,1.0
TEST_07149,2.082245708675853e-17,1.0
TEST_07150,2.982738618448373e-23,1.0
TEST_07151,1.0842762980213446e-24,1.0
TEST_07152,0.0,0.0
TEST_07153,2.102422008664032e-18,1.0
TEST_07154,1.3520696252511678e-21,1.0
TEST_07155,1.1976788396792101e-23,1.0
TEST_07156,4.593989576771873e-13,1.0
TEST_07157,6.505252325992123e-19,1.0
TEST_07158,9.895224178281948e-17,1.0
TEST_07159,9.544865543262458e-17,1.0
TEST_07160,3.0701354374109907e-18,1.0
TEST_07161,3.0452906541226543e-18,1.0
TEST_07162,8.631340271420679e-14,1.0
TEST_07163,2.8070809195052182e-25,1.0
TEST_07164,2.116181330973239e-18,1.0
TEST_07165,7.717969662501112e-17,1.0
TEST_07166,1.1899494671310995e-25,1.0
TEST_07167,4.19285832708403e-25,1.0
TEST_07168,1.501082395777992e-20,1.0
TEST_07169,5.998480537301817e-18,1.0
TEST_07170,4.736410338084494e-21,1.0
TEST_07171,1.0496767684726634e-20,1.0
TEST_07172,2.326945917075985e-19,1.0
TEST_07173,3.2298449885408916e-18,1.0
TEST_07174,7.855504678547839e-15,1.0
TEST_07175,2.879952440635227e-22,1.0
TEST_07176,1.0658698467832833e-19,1.0
TEST_07177,2.6370917975332778e-23,1.0
TEST_07178,2.2205751370714746e-14,1.0
TEST_07179,3.442658094599793e-23,1.0
TEST_07180,4.242605225881416e-18,1.0
TEST_07181,5.296540859753605e-21,1.0
TEST_07182,1.6768283875835332e-20,1.0
TEST_07183,1.6395459124350254e-22,1.0
TEST_07184,4.4223505472852295e-15,1.0
TEST_07185,2.4664528774399896e-14,1.0
TEST_07186,8.321061091413114e-15,1.0
TEST_07187,0.0,0.0
TEST_07188,1.2713832657909308e-21,1.0
TEST_07189,4.773308280271071e-19,1.0
TEST_07190,3.44426074441484e-23,1.0
TEST_07191,6.103983440395083e-21,1.0
TEST_07192,7.543105646207592e-22,1.0
TEST_07193,4.214820455287959e-21,1.0
TEST_07194,1.0616803082471569e-22,1.0
TEST_07195,6.029086550838524e-17,1.0
TEST_07196,2.2798360206508595e-24,1.0
TEST_07197,3.762457155104803e-17,1.0
TEST_07198,6.707461738706896e-16,1.0
TEST_07199,2.870238208024299e-20,1.0
TEST_07200,0.0,0.0
TEST_07201,4.850301052114059e-22,1.0
TEST_07202,6.123654507734708e-14,1.0
TEST_07203,7.484655231273303e-16,1.0
TEST_07204,1.2241670060817007e-27,1.0
TEST_07205,4.640494734894744e-14,1.0
TEST_07206,6.871020736117532e-19,1.0
TEST_07207,0.0,0.0
TEST_07208,2.5590216100682286e-22,1.0
TEST_07209,5.46764731445094e-23,1.0
TEST_07210,1.0073395441154522e-15,1.0
TEST_07211,6.342003954837846e-22,1.0
TEST_07212,2.5834841236302598e-22,1.0
TEST_07213,2.477525155144924e-24,1.0
TEST_07214,9.069993007481684e-22,1.0
TEST_07215,1.4616759120615748e-18,1.0
TEST_07216,1.7309694201643117e-18,1.0
TEST_07217,6.25215211915103e-19,1.0
TEST_07218,1.1689172850146146e-12,1.0
TEST_07219,4.683793420679027e-17,1.0
TEST_07220,3.9925653954557977e-22,1.0
TEST_07221,9.451551148433865e-20,1.0
TEST_07222,8.514500917253335e-20,1.0
TEST_07223,7.778967401220108e-27,1.0
TEST_07224,6.679704958507885e-24,1.0
TEST_07225,5.31778337487185e-19,1.0
TEST_07226,7.911786103674228e-19,1.0
TEST_07227,8.917408185918727e-19,1.0
TEST_07228,9.932931832898602e-24,1.0
TEST_07229,2.6571069341927264e-22,1.0
TEST_07230,3.889696307730424e-20,1.0
TEST_07231,1.5620349440480663e-19,1.0
TEST_07232,5.634599649936677e-18,1.0
TEST_07233,3.24641484657554e-30,1.0
TEST_07234,3.3156666476103647e-21,1.0
TEST_07235,1.8917471755752757e-11,1.0
TEST_07236,1.7124278823906e-19,1.0
TEST_07237,0.0,0.0
TEST_07238,5.6028772734452685e-18,1.0
TEST_07239,7.483314272238681e-16,1.0
TEST_07240,4.509860602732896e-25,1.0
TEST_07241,6.40506090147725e-18,1.0
TEST_07242,1.6793618049143197e-22,1.0
TEST_07243,2.8050599838135546e-16,1.0
TEST_07244,2.6009893030511544e-20,1.0
TEST_07245,1.4279644561948667e-24,1.0
TEST_07246,1.234924591548474e-15,1.0
TEST_07247,2.842617548771902e-19,1.0
TEST_07248,7.970900847391739e-16,1.0
TEST_07249,1.2356643689487821e-15,1.0
TEST_07250,3.012545165688754e-26,1.0
TEST_07251,2.0786067324273746e-21,1.0
TEST_07252,1.1289474899016661e-20,1.0
TEST_07253,9.583497028538277e-18,1.0
TEST_07254,3.1286539550298396e-21,1.0
TEST_07255,1.369549705314247e-18,1.0
TEST_07256,1.0209741747115559e-27,1.0
TEST_07257,3.5493630395393896e-25,1.0
TEST_07258,1.2571183988025475e-20,1.0
TEST_07259,1.2476843478914787e-25,1.0
TEST_07260,1.0931270807196528e-23,1.0
TEST_07261,3.32948119487024e-14,1.0
TEST_07262,6.137559380005207e-21,1.0
TEST_07263,1.138807342570335e-16,1.0
TEST_07264,1.9489047719893815e-21,1.0
TEST_07265,6.2373097138579414e-12,1.0
TEST_07266,6.78716375055632e-19,1.0
TEST_07267,1.0933341430505133e-18,1.0
TEST_07268,1.4160969589544667e-22,1.0
TEST_07269,1.419871535663931e-16,1.0
TEST_07270,2.5934846531770273e-16,1.0
TEST_07271,8.982855424248881e-27,1.0
TEST_07272,1.3263617452650164e-16,1.0
TEST_07273,4.824973767422226e-14,1.0
TEST_07274,1.9512664310297046e-25,1.0
TEST_07275,4.0872661352167275e-20,1.0
TEST_07276,2.442611357611099e-20,1.0
TEST_07277,5.486023122671127e-19,1.0
TEST_07278,1.8778093334325947e-19,1.0
TEST_07279,1.3441711611174409e-20,1.0
TEST_07280,1.1101415679893443e-24,1.0
TEST_07281,0.0,0.0
TEST_07282,1.1903639881384381e-15,1.0
TEST_07283,8.230186594542794e-27,1.0
